PN_nN,PN_nP,PN_ATS8dv,PN_ATS6Z,PN_ATS7Z,PN_ATS8Z,PN_ATS6m,PN_ATS7m,PN_ATS8m,PN_ATS8v,PN_ATSC1c,PN_ATSC2c,PN_ATSC3c,PN_ATSC8c,PN_ATSC8dv,PN_ATSC1se,PN_ATSC8se,PN_ATSC1pe,PN_ATSC8pe,PN_ATSC1are,PN_ATSC8are,PN_ATSC1p,PN_ATSC1i,PN_AATSC8c,PN_MATS2c,PN_GATS5p,PN_GATS6p,PN_nBondsT,PN_C1SP1,PN_Xp-5dv,PN_Xp-6dv,PN_Xp-7dv,PN_NtsC,PN_NtN,PN_NdsN,PN_NssO,PN_NdsssP,PN_StsC,PN_SaaaC,PN_StN,PN_SdsN,PN_SssO,PN_SdsssP,PN_nHBAcc,PN_ZMIC5,PN_PEOE_VSA1,PN_SMR_VSA2,PN_SMR_VSA4,PN_SlogP_VSA4,PN_EState_VSA2,PN_EState_VSA5,PN_EState_VSA9,PN_VSA_EState3,PN_VSA_EState9,PN_MDEO-22,PN_MDEN-11,PN_n6ARing,PN_n6AHRing,PN_n10FRing,PN_n10FaRing,PN_TopoPSA(NO),PN_TopoPSA,PN_GGI8,PN_GGI10,ini_AATS6v,ini_AATS1se,ini_AATS1pe,ini_AATS1are,ini_AATS6p,ini_AATS0i,ini_AATS1i,ini_AATS2i,ini_AATS3i,ini_AATS5i,ini_AATS6i,ini_ATSC2c,ini_AATSC0c,ini_AATSC1c,ini_AATSC2c,ini_AATSC3c,ini_AATSC4c,ini_AATSC6dv,ini_AATSC4d,ini_AATSC4v,ini_AATSC1se,ini_AATSC3se,ini_AATSC1pe,ini_AATSC2pe,ini_AATSC3pe,ini_AATSC1are,ini_AATSC2are,ini_AATSC3are,ini_AATSC1i,ini_AATSC2i,ini_MATS1c,ini_MATS2c,ini_MATS4d,ini_MATS4v,ini_MATS6v,ini_MATS3se,ini_MATS1pe,ini_MATS2pe,ini_MATS1are,ini_MATS2are,ini_MATS4p,ini_MATS1i,ini_MATS2i,ini_MATS3i,ini_GATS4d,ini_GATS5Z,ini_GATS5m,ini_GATS4v,ini_GATS6v,ini_GATS4p,ini_GATS1i,ini_BCUTZ-1l,ini_BCUTm-1l,ini_BCUTse-1l,ini_BCUTpe-1l,ini_BCUTare-1l,ini_Mi,ini_NaaN,ini_SaaN,ini_GhoseFilter,ini_AMID_N,ini_piPC7,ini_naHRing,ini_n6aHRing,doi,PN_name,PN_smile,ratio(/PN),PN_tm,initiator_name,tp,dsc_rate,mol_weight,ini_smiles,PN_pre_homo,PN_pre_lumo,PN_pre_hl,ini_pre_homo,ini_pre_lumo,ini_pre_hl,pre
4,0,456.0,1666,1560,1492,6121.50214,5804.450899,5583.975882,16662.40746,-0.307368457,0.091273444,-0.077054823,-0.157645163,-79.79861111,-0.052188812,-0.82861075,0.04476875,-1.452552778,-0.003325,-1.526211111,-0.228468055,-1.638971063,-0.002318311,0.073114251,1.089076876,1.100757581,4,4,2.139648603,1.085696968,0.648495374,4,4,0,2,0,7.945723899,0.0,36.37598753,0.0,11.61707525,0.0,6,43.17506355,9.473725908,21.04756622,0.0,45.32445147,11.12690298,0.0,30.52129213,36.37598753,0.0,0.111111111,0.476419031,0,0,0,0,113.62,113.62,0.254472159,0.239159269,199.1206307,7.7983312,6.542725,6.39665,1.465006272,158.7990405,146.2755867,146.3634467,155.928483,154.0924864,152.7890438,0.184273459,0.025515633,-0.013236883,0.002972153,-0.005814746,0.009988094,0.025653378,-0.017313019,4.063366942,-0.007485744,-0.016593479,-0.009882825,0.006981691,-0.026700747,-0.012330374,0.005290653,-0.028215074,0.277160133,-0.388955516,-0.518775407,0.116483592,-0.032552083,0.080532966,-0.031957737,-0.259681697,-0.09851334,0.069594436,-0.116634569,0.050044959,0.082867442,0.182596983,-0.256249349,-0.10379564,1.132161458,1.149616298,1.140198378,0.892173922,1.040553948,0.89490028,0.904291803,5.698042195,11.71039235,2.441481894,2.245518259,2.196003411,1.113751732,0,0.0,True,0.160293115,5.937536205,0,0,10.1002/(SICI)1099-0518(19990701)37:13<2105::AID-POLA25>3.0.CO;2-A,"4,4'-Bis(3,4-dicyanophenoxy)biphenyl",N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,4,235.0,m_APB,251.0,10.0,438.11,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,-6.515357,-3.4769795,3.0253305,-4.762878,-1.310863,3.4514418,258.852201824854
5,0,768.0,2582,2436,2380,9595.580944,9102.648638,8917.55838,24891.83449,-0.443980018,-0.111622375,0.190013766,0.075227794,-43.60333244,-0.109388969,-1.148733553,-0.002228917,-1.083300134,-0.070437382,-1.456335394,-0.296273813,-3.966262736,0.000683889,-0.060706776,0.99419424,1.042089682,4,4,2.730273326,1.393068805,0.831460047,4,4,0,2,0,7.802123362,0.0,36.57776535,0.0,11.51243681,0.0,9,39.02321682,9.473725908,21.04756622,0.0,45.32445147,45.20815185,36.39820241,19.99750902,36.57776535,0.0,0.071428571,0.410503768,0,0,0,0,160.65,160.65,0.476694381,0.330170391,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1002/pola.28278,"4,4'-(((pyridine-2,6-dicarbonyl)bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)n3)cc2)cc1C#N,10,,4APN,246.0,10.0,571.128054,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.5718837,-3.778226,2.825654,-5.6183085,-3.0220132,2.5723324,249.08433392917394
4,0,1120.0,4574,4240,4484,16494.01189,15448.54047,16732.30581,46663.6045,-0.665415842,0.171213468,0.036137899,0.102581227,-116.0493827,0.345954758,-1.635947557,0.326606217,-1.44775394,0.041634478,-1.80852447,-0.709748287,-2.984220825,0.000505326,0.0647879,1.000695622,0.949461604,4,4,5.903972219,3.537441289,2.176008253,4,4,0,4,0,8.060392992,0.0,37.08938851,0.0,24.09367347,0.0,10,63.48121281,18.94745182,21.04756622,0.0,45.32445147,31.74785087,24.26546827,18.94745182,37.08938851,-3.834897843,0.396540646,0.295131172,0,0,0,0,166.22,174.6,1.003779289,0.502805836,197.6383874,7.842527259,6.556896296,6.382333333,1.490295274,157.1182875,143.3288835,144.7968192,152.300181,153.7488469,152.8854227,0.165237913,0.022269787,-0.011446249,0.001921371,-0.001527235,0.00333306,0.588491606,-0.024373915,0.689034538,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.513981072,0.086277029,-0.038656434,0.013653808,-0.079584263,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.007181173,0.149302427,-0.165515813,-0.12163623,1.099137931,0.922645115,0.940875874,0.953768137,1.090800135,1.034197215,0.924914799,5.698390475,11.71057449,2.437073338,2.234506121,2.17671481,1.107685582,0,0.0,True,0.11374624,6.629363253,0,0,10.1002/macp.201500198,"4,4'-((((((sulfonylbis(4,1-phenylene))bis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)cc4)cc3)cc2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,1,,m_BAPS,250.0,10.0,922.2825061,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,-6.303083,-3.315219,2.9647932,-5.108073,-2.0812035,3.0253081,271.25532863102023
4,0,1536.0,6154,5252,4740,23580.4213,19836.37604,17998.2667,49366.48864,-0.332224408,-0.490256285,0.050014915,0.14100102,70.46428571,-0.092430348,2.452602429,-0.02790625,3.672228571,-0.083425,3.891657143,0.662685946,7.007077683,0.000629469,-0.181260602,1.04077828,1.004680552,4,4,5.718932837,3.473520739,2.061079229,4,4,0,2,0,8.021734181,0.0,37.18767868,0.0,10.42967656,0.0,6,58.1055422,9.473725908,21.04756622,0.0,91.8622182,33.75282963,24.26546827,9.473725908,37.18767868,0.0,0.111111111,0.300031261,0,0,0,0,113.62,113.62,1.323759133,0.965615753,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1039/C9SM02328C,"4,4'-((((((perfluoro-[1,1'-biphenyl]-4,4'-diyl)bis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(methylene))diphthalonitrile",CC(C)(c1ccc(Cc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2c(F)c(F)c(-c3c(F)c(F)c(Oc4ccc(C(C)(C)c5ccc(Cc6ccc(C#N)c(C#N)c6)cc5)cc4)c(F)c3F)c(F)c2F)cc1,10,,4APN,283.24,20.0,998.2867022,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.3635125,-3.3930163,2.9454455,-5.6183085,-3.0220132,2.5723324,281.9069598757818
6,0,2112.0,5438,6136,5209,20856.70508,24238.07352,20413.61806,44356.42307,-1.091721535,0.536109307,-0.982528483,0.491866625,164.4523183,-0.380656,8.173812,-0.339648,11.372228,-0.491354076,12.77108529,-0.459048217,-11.24388245,0.002687796,0.147472666,0.989979183,1.131041304,4,4,4.910604787,2.902564385,1.966047611,4,4,0,2,0,7.430132962,0.0,36.90445849,0.0,11.38332701,0.0,10,60.21773236,9.473725908,21.04756622,0.0,45.32445147,56.62662585,84.92913896,19.99750902,36.90445849,0.0,0.05,0.355627616,0,0,0,0,188.38,188.38,1.325302343,0.747691052,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1016/j.tca.2020.178749,"4,4'-((((perfluoropropane-2,2-diyl)bis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C#N)c(C#N)c7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1C#N,11,,DDS,291.0,20.0,878.1348517,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.7594266,-4.226017,2.5429559,-5.0931935,-1.8334095,3.260698,293.77932154566514
4,0,595.0,1998,1936,1827,7463.150324,7163.199634,6832.618936,19419.23905,-0.412730753,0.127202637,-0.424657469,0.084994549,-0.431903374,-0.124237634,0.098339544,0.014803332,0.189633361,-0.064665056,0.116525614,-0.558243286,-4.139697159,0.000976949,0.078043701,0.994331426,1.12498122,4,4,2.013151101,0.98813589,0.554991046,4,4,0,3,0,7.902740755,0.0,36.52284564,0.0,17.60245305,0.0,7,39.64901258,14.21058886,21.04756622,0.0,45.32445147,22.25380597,24.26546827,24.73437197,36.52284564,0.0,0.595275394,0.493014431,0,0,0,0,122.85,122.85,0.295288486,0.189572493,199.1206307,7.7983312,6.542725,6.39665,1.465006272,158.7990405,146.2755867,146.3634467,155.928483,154.0924864,152.7890438,0.184273459,0.025515633,-0.013236883,0.002972153,-0.005814746,0.009988094,0.025653378,-0.017313019,4.063366942,-0.007485744,-0.016593479,-0.009882825,0.006981691,-0.026700747,-0.012330374,0.005290653,-0.028215074,0.277160133,-0.388955516,-0.518775407,0.116483592,-0.032552083,0.080532966,-0.031957737,-0.259681697,-0.09851334,0.069594436,-0.116634569,0.050044959,0.082867442,0.182596983,-0.256249349,-0.10379564,1.132161458,1.149616298,1.140198378,0.892173922,1.040553948,0.89490028,0.904291803,5.698042195,11.71039235,2.441481894,2.245518259,2.196003411,1.113751732,0,0.0,True,0.160293115,5.937536205,0,0,10.1177/0954008306060143,"4,4'-((oxybis(3,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(C#N)c(C#N)c4)c3)c2)cc1C#N,3,42.0,m_APB,280.0,10.0,547.0,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,-6.4420676,-3.414074,3.0056896,-4.762878,-1.310863,3.4514418,276.9122063299179
4,0,784.0,3530,3308,3284,12490.64772,11784.65992,11847.78143,38140.42401,-0.523833816,0.047073683,-0.055777449,0.008705773,-76.7624,0.038463048,-1.232720362,0.3689442,-1.80650344,0.2727712,-1.95986944,-0.516058285,-4.098227246,4.49e-05,0.019176533,1.043588842,1.003451022,4,4,4.173191309,2.438169438,1.471735867,4,4,0,4,0,8.112140678,0.0,36.95719014,0.0,23.98650869,0.0,8,50.75895315,18.94745182,21.04756622,0.0,45.32445147,21.95688392,0.0,29.47123492,36.95719014,0.0,0.505012927,0.321871201,0,0,0,0,132.08,132.08,0.62484253,0.42077339,212.0457536,7.797438714,6.588607143,6.42975,1.54528147,157.7241232,144.2829541,144.2473592,152.7863313,159.1366699,153.7195744,0.094012278,0.021955955,-0.010371121,0.002238388,-0.003279733,0.002458323,0.490082675,-0.034636488,1.267492607,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.472360277,0.101948998,-0.061585366,0.027700951,0.050127969,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.012597645,0.122863421,-0.145887796,-0.130118721,1.020731707,1.145379241,1.137726529,0.97100443,1.010352753,1.006608473,0.840015594,5.684742932,11.69790984,2.425813392,2.230451824,2.181544566,1.109274232,0,0.0,True,0.291116779,5.880271081,0,0,10.1007/s13726-016-0442-8,"4,4'-(((((butane-1,4-diylbis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(OCCCCOc2ccc(C(C)(C)c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,11,145.0,3APN,240.0,20.0,762.3206058,N#Cc1ccc(Oc2cccc(N)c2)cc1C#N,-5.9013515,-3.058274,2.8246415,-5.7104187,-3.0326662,2.6577106,244.5461646974259
4,0,1584.0,6178,5224,4724,23826.20742,19874.45308,18084.70355,47088.5443,-0.583996714,-0.320344718,-0.000714291,0.03829624,-138.3909465,-0.281011447,-0.141698255,-0.15142692,-1.327934156,-0.281565432,-1.158607407,-0.140562103,0.528196288,0.00019946,-0.092835966,1.070394239,1.023955464,4,4,5.155826727,2.944299811,1.711856542,4,4,0,4,0,7.743897556,0.0,36.98858319,0.0,22.07203616,0.0,8,65.51362086,18.94745182,21.04756622,0.0,91.8622182,33.75282963,72.79640482,18.94745182,36.98858319,0.0,0.41285096,0.300031261,0,0,0,0,132.08,132.08,1.323759133,0.965615753,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1039/c9sm02328c,"4,4'-((((((perfluoro-[1,1'-biphenyl]-4,4'-diyl)bis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2c(F)c(F)c(-c3c(F)c(F)c(Oc4ccc(C(C)(C)c5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)cc4)c(F)c3F)c(F)c2F)cc1,11,,4APN,283.0,20.0,1002.245231,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.307733,-3.3994842,2.886387,-5.6183085,-3.0220132,2.5723324,278.54035346069577
6,0,963.0,3351,3174,3126,12190.601,11695.49466,11658.05659,33771.75493,-0.458586229,0.112401853,-0.113757221,-0.02483697,-90.27611395,-0.070764599,-1.95243678,0.079397863,-2.568595179,0.007326881,-2.994020599,-0.267930671,-1.89314435,-0.00016558,0.058269945,1.084781627,1.175159096,6,6,3.747591061,2.008448449,1.296908727,6,6,0,3,0,12.05046734,0.0,55.92519592,0.0,18.01139112,0.0,9,64.14288356,14.21058886,31.57134933,0.0,67.98667721,39.298615,18.19910121,14.21058886,55.92519592,0.0,0.3,0.95217989,0,0,0,0,170.43,170.43,0.542705971,0.333945516,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1002/slct.201903930,"4,4',4''-((methanetriyltris(benzene-4,1-diyl))tris(oxy))triphthalonitrile",N#Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,10,104.0,4APN,231.0,10.0,670.1753386,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.642439,-3.6640186,2.9718192,-5.618308,-3.0220132,2.5723321,229.8047775610616
4,0,422.0,1394,1348,1262,5222.553791,5026.57343,4735.540684,13318.92501,-0.292256578,0.086047146,-0.248116814,-0.169044764,-12.51523546,-0.09290533,-0.528903402,-0.011162327,-0.562970637,-0.065099169,-0.746907479,-0.368439432,-2.761491298,-0.002914565,0.073054381,0.999657566,1.092760402,4,4,1.523947551,0.737548772,0.404482866,4,4,0,2,0,7.821564004,0.0,36.17876888,0.0,11.48839655,0.0,6,35.77289379,9.473725908,21.04756622,0.0,45.32445147,22.25380597,24.26546827,30.52129213,36.17876888,0.0,0.25,0.577328273,0,0,0,0,113.62,113.62,0.254472159,0.156718702,31.08374443,8.5739736,7.3264,7.3066,0.444612905,183.8219572,177.2514479,178.8110417,183.0770715,197.6411304,184.917652,0.930825628,0.053688111,-0.05608194,0.04432503,-0.045609032,0.057398345,5.76,-0.54,-34.33361677,-0.05920768,-0.06793024,-0.085064,0.111216,-0.111104,-0.105336,0.129512571,-0.129096,-1.347525937,1.11503354,-1.044587677,0.825602331,-0.84375,-0.951873695,1.362430549,-0.894545884,-0.599447514,0.783741121,-0.682687821,0.839377375,-1.140369298,-0.939142614,0.777109727,-0.651685086,2.065972222,2.142857143,2.128911172,1.94179632,0.0,2.293292259,2.205386878,5.907894875,11.96264396,2.580854726,2.393440436,2.357944592,1.199353232,3,10.46333333,False,1.236964453,0.0,1,1,10.1016/j.tca.2019.178442,"4,4'-(1,3-phenylenebis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)cc1C#N,4,,MI,269.73,7.5,362.0803756,Nc1nc(N)nc(N)n1,-6.6849365,-3.5789404,3.0801883,-5.040805,-1.114893,3.9359288,268.959392921969
5,0,1000.0,4173,3816,3700,15112.54545,13796.20247,13674.2616,42369.63128,-0.565607886,0.078549627,-0.32119971,-0.064528978,-168.9321498,-0.006364981,-1.770197679,0.279044506,-2.836725355,0.182774717,-3.059358535,-0.368250761,-2.97710583,-0.000343239,0.032140039,1.043424389,1.022378867,5,5,4.456980718,2.535254261,1.492324576,5,5,0,4,0,10.33472553,0.0,47.33750582,0.0,24.39928891,0.0,9,54.40391895,18.94745182,26.30945777,0.0,56.65556434,27.52033541,0.0,18.94745182,47.33750582,0.0,0.540003655,0.53291449,0,0,0,0,155.87,155.87,0.937263794,0.585858586,228.7469914,7.832362341,6.593987805,6.446121951,1.614336931,158.6533412,146.057405,145.802153,154.6830683,153.4722803,150.4247147,0.113252636,0.026502205,-0.01279154,0.001797661,-0.00463105,0.002205344,-0.759162205,0.024424721,2.832921322,-0.008625704,-0.014492978,-0.011925498,0.005761717,-0.019244162,-0.01454834,0.003862296,-0.022064195,0.273143095,-0.336017151,-0.482659451,0.067830615,0.043501171,0.058296041,-0.131880163,-0.218381227,-0.115138461,0.055628302,-0.131683705,0.034959416,0.10471108,0.171343448,-0.210784524,-0.129551585,0.932757611,0.769316532,0.771729011,0.904725219,1.070511208,0.877014164,0.879759838,5.691360955,11.7041764,2.433223484,2.237555251,2.188433416,1.112965622,0,0.0,True,0.219694683,6.235635466,0,0,10.1016/j.polymdegradstab.2009.09.006,"4,4'-((((((2-cyano-1,3-phenylene)bis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2cccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)cc3)c2C#N)cc1,4,,BDB,237.0,5.0,2448.0,N#Cc1c(Oc2ccc(N)cc2)cccc1Oc1ccc(N)cc1,-6.19372,-3.3406973,2.8355792,-5.018424,-2.1082747,2.9083004,230.29041020439155
4,0,595.0,1998,1936,1827,7463.150324,7163.199634,6832.618936,19419.23905,-0.412730753,0.127202637,-0.424657469,0.084994549,-0.431903374,-0.124237634,0.098339544,0.014803332,0.189633361,-0.064665056,0.116525614,-0.558243286,-4.139697159,0.000976949,0.078043701,0.994331426,1.12498122,4,4,2.013151101,0.98813589,0.554991046,4,4,0,3,0,7.902740755,0.0,36.52284564,0.0,17.60245305,0.0,7,39.64901258,14.21058886,21.04756622,0.0,45.32445147,22.25380597,24.26546827,24.73437197,36.52284564,0.0,0.595275394,0.493014431,0,0,0,0,122.85,122.85,0.295288486,0.189572493,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1177/0954008306060143,"4,4'-((oxybis(3,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(C#N)c(C#N)c4)c3)c2)cc1C#N,4,42.0,p_BAPS,250.0,10.0,547.0,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.4420676,-3.414074,3.0056896,-5.049,-2.1042144,2.942989,261.9157035084491
