smiles,gas,dsrate,loss,td
C=CCN1COc2ccc(N3C(=O)C=CC3=O)cc2C1,Ar,5,5,394
C=CCN1COc2ccc(N3C(=O)C=CC3=O)cc2C1,Ar,5,10,412
Nc1cc(NC(=O)c2ccc(C=O)cc2)cc(-c2nc3ccccc3oc2=O)c1,N2,20,10,365
C#Cc1ccc(Oc2ccc(C#C[SiH](C#Cc3ccc(Oc4ccc(C#C)cc4)cc3)c3ccccc3)cc2)cc1,Ar,10,5,632
C#Cc1ccc(Oc2ccc(C#C[SiH](C#Cc3ccc(Oc4ccc(C#C)cc4)cc3)c3ccccc3)cc2)cc1,air,10,5,574
C#CCOc1ccc(N2COc3ccc(N4C(=O)C=CC4=O)cc3C2)cc1,Ar,5,5,390
C#CCOc1ccc(N2COc3ccc(N4C(=O)C=CC4=O)cc3C2)cc1,Ar,5,10,421
CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O)c1,N2,10,1,270
CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O)c1,air,10,1,250
C#Cc1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4cccc(C#C)c4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,N2,10,0,405
C(#Cc1cccc(Oc2cccc(Oc3ccccc3)c2)c1)c1cccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(-c7ccc(Oc8cccc(C#Cc9cccc(Oc%10cccc(Oc%11ccccc%11)c%10)c9)c8)cc7)nc6c5)ccc4nc3-c3ccccc3)cc2)c1,air,10,20,316
C#CCOc1ccc(N2COc3ccc(C(C)(C)c4ccc5c(c4)CN(c4ccc(OCC#C)cc4)CO5)cc3C2)cc1,N2,10,5,367
C#CCOc1ccc(N2COc3ccc(C(C)(C)c4ccc5c(c4)CN(c4ccc(OCC#C)cc4)CO5)cc3C2)cc1,Ar,5,5,352
C#CCOc1ccc(N2COc3ccc(C(C)(C)c4ccc5c(c4)CN(c4ccc(OCC#C)cc4)CO5)cc3C2)cc1,Ar,5,10,388
O=C1O/C(=N\c2cccc(/N=C3\OC(=O)c4ccc(-c5cccc6c5C(=O)O/C6=N\c5cccc(/N=C6\OC(=O)c7ccc(C#Cc8ccccc8)cc76)c5)cc43)c2)c2cc(C#Cc3ccccc3)ccc21,N2,10,5,584
O=C1O/C(=N\c2cccc(/N=C3\OC(=O)c4ccc(-c5cccc6c5C(=O)O/C6=N\c5cccc(/N=C6\OC(=O)c7ccc(C#Cc8ccccc8)cc76)c5)cc43)c2)c2cc(C#Cc3ccccc3)ccc21,N2,10,10,614
O=C1O/C(=N\c2cccc(/N=C3\OC(=O)c4ccc(-c5cccc6c5C(=O)O/C6=N\c5cccc(/N=C6\OC(=O)c7ccc(C#Cc8ccccc8)cc76)c5)cc43)c2)c2cc(C#Cc3ccccc3)ccc21,air,10,5,569
O=C1O/C(=N\c2cccc(/N=C3\OC(=O)c4ccc(-c5cccc6c5C(=O)O/C6=N\c5cccc(/N=C6\OC(=O)c7ccc(C#Cc8ccccc8)cc76)c5)cc43)c2)c2cc(C#Cc3ccccc3)ccc21,air,10,10,591
CC(C)(c1ccc(Oc2cccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)cc3)c2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,air,10,5,520
CC(C)(c1ccc(Oc2cccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)cc3)c2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,air,10,5,505
N#Cc1ccc(Oc2ccc(C(c3ccc(Oc4cccc(Oc5ccc(C(c6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)(C(F)(F)F)C(F)(F)F)cc5)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1C#N,air,10,5,505
N#Cc1ccc(Oc2ccc(C(c3ccc(Oc4cccc(Oc5ccc(C(c6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)(C(F)(F)F)C(F)(F)F)cc5)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1C#N,N2,10,5,460
C#Cc1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6cccc(-c8cn(Cc9ccc(Cn%10cc(-c%11cccc(N%12C(=O)c%13ccc(Oc%14ccc(C(C)(C)c%15ccc(Oc%16ccc%17c(c%16)C(=O)N(c%16cccc(C#C)c%16)C%17=O)cc%15)cc%14)cc%13C%12=O)c%11)nn%10)cc9)nn8)c6)C7=O)cc5)cc4)cc3C2=O)c1,N2,10,5,365
C#Cc1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6cccc(-c8cn(Cc9ccc(-c%10ccc(Cn%11cc(-c%12cccc(N%13C(=O)c%14ccc(Oc%15ccc(C(C)(C)c%16ccc(Oc%17ccc%18c(c%17)C(=O)N(c%17cccc(C#C)c%17)C%18=O)cc%16)cc%15)cc%14C%13=O)c%12)nn%11)cc%10)cc9)nn8)c6)C7=O)cc5)cc4)cc3C2=O)c1,N2,10,5,377
O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2cccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)c4C3=O)c2)cc1,N2,20,0,552
O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2cccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)c4C3=O)c2)cc1,N2,20,5,560
O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2cccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)c4C3=O)c2)cc1,N2,20,10,581
C#Cc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(-c6cn(Cc7ccc(Cn8cc(-c9cccc(N%10C(=O)c%11ccc(C(=O)c%12ccc%13c(c%12)C(=O)N(c%12cccc(C#C)c%12)C%13=O)cc%11C%10=O)c9)nn8)cc7)nn6)c4)C5=O)cc3C2=O)c1,N2,10,5,369
C#Cc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(-c6cn(Cc7ccc(-c8ccc(Cn9cc(-c%10cccc(N%11C(=O)c%12ccc(C(=O)c%13ccc%14c(c%13)C(=O)N(c%13cccc(C#C)c%13)C%14=O)cc%12C%11=O)c%10)nn9)cc8)cc7)nn6)c4)C5=O)cc3C2=O)c1,N2,10,5,376
O=C1O/C(=N\c2ccc(-c3ccc(/N=C4\OC(=O)c5cc(-c6cccc7c6C(=O)O/C7=N\c6ccc(-c7ccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)cc7C(F)(F)F)c(C(F)(F)F)c6)ccc54)cc3C(F)(F)F)c(C(F)(F)F)c2)c2ccc(C#Cc3ccccc3)cc21,N2,10,5,580
O=C1O/C(=N\c2ccc(-c3ccc(/N=C4\OC(=O)c5cc(-c6cccc7c6C(=O)O/C7=N\c6ccc(-c7ccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)cc7C(F)(F)F)c(C(F)(F)F)c6)ccc54)cc3C(F)(F)F)c(C(F)(F)F)c2)c2ccc(C#Cc3ccccc3)cc21,N2,10,10,598
O=C1O/C(=N\c2ccc(-c3ccc(/N=C4\OC(=O)c5cc(-c6cccc7c6C(=O)O/C7=N\c6ccc(-c7ccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)cc7C(F)(F)F)c(C(F)(F)F)c6)ccc54)cc3C(F)(F)F)c(C(F)(F)F)c2)c2ccc(C#Cc3ccccc3)cc21,air,10,5,562
O=C1O/C(=N\c2ccc(-c3ccc(/N=C4\OC(=O)c5cc(-c6cccc7c6C(=O)O/C7=N\c6ccc(-c7ccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)cc7C(F)(F)F)c(C(F)(F)F)c6)ccc54)cc3C(F)(F)F)c(C(F)(F)F)c2)c2ccc(C#Cc3ccccc3)cc21,air,10,10,583
C#Cc1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4cccc(-c6cn(Cc7ccc(Cn8cc(-c9cccc(N%10C(=O)c%11ccc(Oc%12ccc%13c(c%12)C(=O)N(c%12cccc(C#C)c%12)C%13=O)cc%11C%10=O)c9)nn8)cc7)nn6)c4)C5=O)cc3C2=O)c1,N2,10,5,369
C#Cc1cccc(-n2c(=O)c3cc4c(=O)n(-c5cccc(C#C)c5)c(=O)c4cc3c2=O)c1,N2,10,0,475
C#Cc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(C#C)c4)C5=O)cc3C2=O)c1,N2,10,0,375
C#Cn1c(=O)c2cc3c(=O)n(C#Cc4cccc(N5C(=O)c6cc7c(cc6C5=O)C(=O)N(c5cccc(C#Cc6cccc(P(C)(=O)c8cccc(N)c8)c6)c5)C7=C)c4)c(=O)c3cc2c1=O,N2,10,0,300
C#CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(C#Cc3cccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(c7cccc(C#Cc9cccc(P(C)(=O)c%10cccc(N)c%10)c9)c7)C8=O)cc6C5=O)c3)C4=O)cc2C1=O,N2,10,0,320
C#CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(C#Cc3cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(c7cccc(C#Cc9cccc(P(C)(=O)c%10cccc(N)c%10)c9)c7)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,N2,10,0,425
C#CCOc1ccc(N2COc3ccc(C(=O)c4ccc5c(c4)CN(c4ccc(OCC#C)cc4)CO5)cc3C2)cc1,N2,10,5,401
C#Cn1c(=O)c2cc3c(=O)n(C#Cc4cccc(N5C(=O)c6cc7c(cc6C5=O)C(=O)N(c5cccc(C#Cc6cccc(P(=O)(c8ccc(N)cc8)c8cccc(N)c8)c6)c5)C7=C)c4)c(=O)c3cc2c1=O,N2,10,0,290
C#CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(C#Cc3cccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(c7cccc(C#Cc9cccc(P(=O)(c%10ccc(N)cc%10)c%10cccc(N)c%10)c9)c7)C8=O)cc6C5=O)c3)C4=O)cc2C1=O,N2,10,0,320
C#CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(C#Cc3cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(c7cccc(C#Cc9cccc(P(=O)(c%10ccc(N)cc%10)c%10cccc(N)c%10)c9)c7)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,N2,10,0,450
O=C1O/C(=N\c2ccc(Oc3cccc(/N=C4\OC(=O)c5ccc(-c6cccc7c6C(=O)O/C7=N\c6ccc(Oc7cccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)c7)cc6)cc54)c3)cc2)c2cc(C#Cc3ccccc3)ccc21,N2,10,5,574
O=C1O/C(=N\c2ccc(Oc3cccc(/N=C4\OC(=O)c5ccc(-c6cccc7c6C(=O)O/C7=N\c6ccc(Oc7cccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)c7)cc6)cc54)c3)cc2)c2cc(C#Cc3ccccc3)ccc21,N2,10,10,599
O=C1O/C(=N\c2ccc(Oc3cccc(/N=C4\OC(=O)c5ccc(-c6cccc7c6C(=O)O/C7=N\c6ccc(Oc7cccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)c7)cc6)cc54)c3)cc2)c2cc(C#Cc3ccccc3)ccc21,air,10,5,568
O=C1O/C(=N\c2ccc(Oc3cccc(/N=C4\OC(=O)c5ccc(-c6cccc7c6C(=O)O/C7=N\c6ccc(Oc7cccc(/N=C8\OC(=O)c9ccc(C#Cc%10ccccc%10)cc98)c7)cc6)cc54)c3)cc2)c2cc(C#Cc3ccccc3)ccc21,air,10,10,587
CC(C)(c1ccc(O)cc1)c1ccc(OC(=O)Nc2ccc(Cc3ccc(NC=O)cc3)cc2)cc1,air,10,0,209
CC(C)(c1ccc(O)cc1)c1ccc(OC(=O)Nc2ccc(Cc3ccc(NC=O)cc3)cc2)cc1,air,10,10,258
C#CCOc1ccc(N2COc3c(ccc4c5c(ccc34)CN(c3ccc(OCC#C)cc3)CO5)C2)cc1,N2,10,5,379
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,Ar,10,0,403
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,Ar,10,5,438
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,Ar,10,10,479
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,Ar,10,20,563
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,N2,10,5,450
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,N2,10,10,496
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,air,10,5,433
N#Cc1ccc(Oc2ccc(CC3NC(=O)C(Cc4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)NC3=O)cc2)cc1C#N,air,10,10,478
N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,N2,10,5,479
N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,air,10,5,496
N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,air,10,5,493
Nc1ccc(Nc2ncnc3c2ncn3-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Nc7ncnc8c7ncn8-c7ccc(N)cc7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,N2,10,5,513
Nc1ccc(Nc2ncnc3c2ncn3-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Nc7ncnc8c7ncn8-c7ccc(N)cc7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,N2,10,10,535
C#Cc1ccc(N2COc3c(ccc4c5c(ccc34)CN(c3ccc(C#C)cc3)CO5)C2)cc1,N2,10,5,409
N#COc1ccc(CCc2cc(OC#N)cc(OC#N)c2)cc1,N2,10,5,417
N#COc1ccc(CCc2cc(OC#N)cc(OC#N)c2)cc1,air,10,5,412
N#COc1ccc(/C=C/c2cc(OC#N)cc(OC#N)c2)cc1,N2,10,5,417
N#COc1ccc(/C=C/c2cc(OC#N)cc(OC#N)c2)cc1,N2,10,30,600
N#COc1ccc(/C=C/c2cc(OC#N)cc(OC#N)c2)cc1,air,10,5,412
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,N2,10,10,395.2
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,N2,10,30,431.5
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,N2,10,50,472.3
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,air,10,5,450
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,Ar,10,5,422.9
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,Ar,10,30,445.6
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,Ar,10,50,536.1
COc1cc(C)c(Cc2cc(OC#N)c(OC)cc2C)cc1OC#N,N2,10,5,360
COc1cc(C)c(Cc2cc(OC#N)c(OC)cc2C)cc1OC#N,N2,10,10,366
COc1cc(C)c(Cc2cc(OC#N)c(OC)cc2C)cc1OC#N,air,10,5,357
COc1cc(C)c(Cc2cc(OC#N)c(OC)cc2C)cc1OC#N,air,10,10,362
O=C1C=CC(=O)N1c1ccc(Oc2ccc(N3C(=O)C=CC3=O)cc2)cc1,N2,10,0,407
COc1cc(C)c(C(C)c2cc(OC#N)c(OC)cc2C)cc1OC#N,N2,10,5,330
COc1cc(C)c(C(C)c2cc(OC#N)c(OC)cc2C)cc1OC#N,air,10,5,337
COc1cc(C)c(C(C)c2cc(OC#N)c(OC)cc2C)cc1OC#N,air,10,10,349
CCC(c1cc(OC#N)c(OC)cc1C)c1cc(OC#N)c(OC)cc1C,N2,10,70,500
CCC(c1cc(OC#N)c(OC)cc1C)c1cc(OC#N)c(OC)cc1C,N2,10,5,329
CCC(c1cc(OC#N)c(OC)cc1C)c1cc(OC#N)c(OC)cc1C,N2,10,10,357
CCC(c1cc(OC#N)c(OC)cc1C)c1cc(OC#N)c(OC)cc1C,air,10,5,346
CCC(c1cc(OC#N)c(OC)cc1C)c1cc(OC#N)c(OC)cc1C,air,10,10,357
O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(C2(c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(C8(c9ccc(N%10C(=O)c%11ccc(C#Cc%12ccccc%12)cc%11C%10=O)cc9)c9ccccc9-c9ccccc98)cc6)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,N2,20,0,557
O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(C2(c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(C8(c9ccc(N%10C(=O)c%11ccc(C#Cc%12ccccc%12)cc%11C%10=O)cc9)c9ccccc9-c9ccccc98)cc6)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,N2,20,5,563
O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(C2(c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(C8(c9ccc(N%10C(=O)c%11ccc(C#Cc%12ccccc%12)cc%11C%10=O)cc9)c9ccccc9-c9ccccc98)cc6)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,N2,20,10,585
C/C=C\C1=C(C)CN(c2ccccc2)CO1,N2,10,5,369
C/C=C\C1=C(C)CN(c2ccccc2)CO1,N2,10,10,393
COc1cc(C)cc(Cc2cc(C)cc(OC)c2OC#N)c1OC#N,N2,10,5,317
COc1cc(C)cc(Cc2cc(C)cc(OC)c2OC#N)c1OC#N,N2,10,10,326
COc1cc(C)cc(Cc2cc(C)cc(OC)c2OC#N)c1OC#N,air,10,5,326
COc1cc(C)cc(Cc2cc(C)cc(OC)c2OC#N)c1OC#N,air,10,10,339
Cc1cc(Cc2cc(C)c(OC#N)cc2C(C)C)c(C(C)C)cc1OC#N,N2,10,5,390
Cc1cc(Cc2cc(C)c(OC#N)cc2C(C)C)c(C(C)C)cc1OC#N,air,10,5,388
C[Si](C)(C#Cc1ccccc1)C#Cc1ccc(Oc2ccc(C#C[Si](C)(C)C#Cc3ccccc3)cc2)cc1,N2,10,5,603
CCCCCCNC(N)=O,air,12,5,210
Nc1ccc(Cc2ccc(NC(=O)NCCCCCCNC=O)cc2)cc1,air,12,5,310
Nc1ccc(Cc2ccc(NC=O)cc2)cc1,air,10,10,300
CC(C)(c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)cc4)cc3)cc2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,air,10,5,510
CC(C)(c1ccc(OCc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,air,10,10,550
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)NC8=O)cc5)cc4)o3)cc2)cc1,air,128,0,470
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)NC8=O)cc5)cc4)o3)cc2)cc1,air,128,10,500
Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)NC8=O)c5)cc4)o3)cc2)c1,air,12,0,450
Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)NC8=O)c5)cc4)o3)cc2)c1,air,12,10,453
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7cccc8c(C(=O)c9cccc(C(=O)c%10ccc%11c%12c(cccc%10%12)C(=O)NC%11=O)c9)ccc(c78)C6=O)cc5)cc4)o3)cc2)cc1,air,12,0,450
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7cccc8c(C(=O)c9cccc(C(=O)c%10ccc%11c%12c(cccc%10%12)C(=O)NC%11=O)c9)ccc(c78)C6=O)cc5)cc4)o3)cc2)cc1,air,12,10,492
Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(N6C(=O)c7cccc8c(C(=O)c9cccc(C(=O)c%10ccc%11c%12c(cccc%10%12)C(=O)NC%11=O)c9)ccc(c78)C6=O)c5)cc4)o3)cc2)c1,air,12,0,430
Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(N6C(=O)c7cccc8c(C(=O)c9cccc(C(=O)c%10ccc%11c%12c(cccc%10%12)C(=O)NC%11=O)c9)ccc(c78)C6=O)c5)cc4)o3)cc2)c1,air,12,10,475
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)N(c6ccc(Oc7ccc(-c9nnc(-c%10ccc(Oc%11ccc(N%12C(=O)c%13ccc(C(c%14ccc%15c(c%14)C(=O)NC%15=O)(C(F)(F)F)C(F)(F)F)cc%13C%12=O)cc%11)cc%10)o9)cc7)cc6)C8=O)cc5)cc4)o3)cc2)cc1,air,128,0,470
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)N(c6ccc(Oc7ccc(-c9nnc(-c%10ccc(Oc%11ccc(N%12C(=O)c%13ccc(C(c%14ccc%15c(c%14)C(=O)NC%15=O)(C(F)(F)F)C(F)(F)F)cc%13C%12=O)cc%11)cc%10)o9)cc7)cc6)C8=O)cc5)cc4)o3)cc2)cc1,air,128,10,520
Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)N(c6cccc(Oc7ccc(-c9nnc(-c%10ccc(Oc%11cccc(N%12C(=O)c%13ccc(C(c%14ccc%15c(c%14)C(=O)NC%15=O)(C(F)(F)F)C(F)(F)F)cc%13C%12=O)c%11)cc%10)o9)cc7)c6)C8=O)c5)cc4)o3)cc2)c1,air,128,0,445
Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(N6C(=O)c7ccc8c9c(ccc(c79)C6=O)C(=O)N(c6cccc(Oc7ccc(-c9nnc(-c%10ccc(Oc%11cccc(N%12C(=O)c%13ccc(C(c%14ccc%15c(c%14)C(=O)NC%15=O)(C(F)(F)F)C(F)(F)F)cc%13C%12=O)c%11)cc%10)o9)cc7)c6)C8=O)c5)cc4)o3)cc2)c1,air,128,10,490
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7cccc8c(C(=O)c9cccc(C(=O)c%10ccc%11c%12c(cccc%10%12)C(=O)N(c%10ccc(Oc%12ccc(-c%13nnc(-c%14ccc(Oc%15ccc(N%16C(=O)c%17ccc(C(c%18ccc%19c(c%18)C(=O)NC%19=O)(C(F)(F)F)C(F)(F)F)cc%17C%16=O)cc%15)cc%14)o%13)cc%12)cc%10)C%11=O)c9)ccc(c78)C6=O)cc5)cc4)o3)cc2)cc1,air,128,0,470
Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(N6C(=O)c7cccc8c(C(=O)c9cccc(C(=O)c%10ccc%11c%12c(cccc%10%12)C(=O)N(c%10ccc(Oc%12ccc(-c%13nnc(-c%14ccc(Oc%15ccc(N%16C(=O)c%17ccc(C(c%18ccc%19c(c%18)C(=O)NC%19=O)(C(F)(F)F)C(F)(F)F)cc%17C%16=O)cc%15)cc%14)o%13)cc%12)cc%10)C%11=O)c9)ccc(c78)C6=O)cc5)cc4)o3)cc2)cc1,air,128,10,515
N#Cc1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(-c9nn(-c%10ccc(N%11C(=O)c%12ccc(Oc%13ccc(Oc%14ccc%15c(c%14)C(=O)N(c%14cccc(Oc%16ccc(C#N)c(C#N)c%16)c%14)C%15=O)cc%13)cc%12C%11=O)cc%10)c(=O)c%10ccccc9%10)cc8)cc6)C7=O)cc5)cc4C3=O)c2)cc1C#N,N2,20,5,540
N#Cc1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(-c9nn(-c%10ccc(N%11C(=O)c%12ccc(Oc%13ccc(Oc%14ccc%15c(c%14)C(=O)N(c%14cccc(Oc%16ccc(C#N)c(C#N)c%16)c%14)C%15=O)cc%13)cc%12C%11=O)cc%10)c(=O)c%10ccccc9%10)cc8)cc6)C7=O)cc5)cc4C3=O)c2)cc1C#N,N2,20,10,567
N#Cc1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5cccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(-c9nn(-c%10ccc(N%11C(=O)c%12ccc(Oc%13cccc(Oc%14ccc%15c(c%14)C(=O)N(c%14cccc(Oc%16ccc(C#N)c(C#N)c%16)c%14)C%15=O)c%13)cc%12C%11=O)cc%10)c(=O)c%10ccccc9%10)cc8)cc6)C7=O)c5)cc4C3=O)c2)cc1C#N,N2,20,5,521
